Anio;Trimestre;Provincia;Penetracion;Tecnologia;Dia;Mes;Fecha
2018;2;San Luis;15.15042449;Internet;1;4;1-4-2018
2018;2;Santa Cruz;33.33236451;Internet;1;4;1-4-2018
2018;2;Santa Fe;62.5707924;Internet;1;4;1-4-2018
2018;2;Santiago Del Estero;35.25646421;Internet;1;4;1-4-2018
2018;2;Tierra Del Fuego;91.6051963;Internet;1;4;1-4-2018
2018;2;Tucumán;41.51256317;Internet;1;4;1-4-2018
2018;3;Buenos Aires;64.4405676;Internet;1;7;1-7-2018
2018;3;Capital Federal;108.4459141;Internet;1;7;1-7-2018
2018;3;Catamarca;32.91594537;Internet;1;7;1-7-2018
2018;3;Chaco;32.28310083;Internet;1;7;1-7-2018
2018;3;Chubut;56.39174585;Internet;1;7;1-7-2018
2018;3;Córdoba;64.24210026;Internet;1;7;1-7-2018
2018;3;Corrientes;34.24993887;Internet;1;7;1-7-2018
2018;3;Entre Ríos;50.22201386;Internet;1;7;1-7-2018
2018;3;Formosa;29.57657343;Internet;1;7;1-7-2018
2018;3;Jujuy;23.26370014;Internet;1;7;1-7-2018
2018;3;La Pampa;71.75023652;Internet;1;7;1-7-2018
2018;3;La Rioja;50.73304318;Internet;1;7;1-7-2018
2018;3;Mendoza;37.99059727;Internet;1;7;1-7-2018
2018;3;Misiones;32.10366642;Internet;1;7;1-7-2018
2018;3;Neuquén;60.48661674;Internet;1;7;1-7-2018
2018;3;Río Negro;50.54264809;Internet;1;7;1-7-2018
2018;3;Salta;39.42741342;Internet;1;7;1-7-2018
2018;3;San Juan;33.0514165;Internet;1;7;1-7-2018
2018;3;San Luis;52.35311498;Internet;1;7;1-7-2018
2018;3;Santa Cruz;32.72785029;Internet;1;7;1-7-2018
2018;3;Santa Fe;63.40961462;Internet;1;7;1-7-2018
2018;3;Santiago Del Estero;36.24961698;Internet;1;7;1-7-2018
2018;3;Tierra Del Fuego;92.77191839;Internet;1;7;1-7-2018
2018;3;Tucumán;41.6810136;Internet;1;7;1-7-2018
2018;4;Buenos Aires;64.60284663;Internet;1;10;1-10-2018
2018;4;Capital Federal;108.27315;Internet;1;10;1-10-2018
2018;4;Catamarca;32.22534617;Internet;1;10;1-10-2018
2018;4;Chaco;32.59096088;Internet;1;10;1-10-2018
2018;4;Chubut;42.6109361;Internet;1;10;1-10-2018
2018;4;Córdoba;65.08926459;Internet;1;10;1-10-2018
2018;4;Corrientes;34.56627657;Internet;1;10;1-10-2018
2018;4;Entre Ríos;54.37477349;Internet;1;10;1-10-2018
2018;4;Formosa;29.73653916;Internet;1;10;1-10-2018
2018;4;Jujuy;46.53226639;Internet;1;10;1-10-2018
2018;4;La Pampa;73.49404828;Internet;1;10;1-10-2018
2018;4;La Rioja;50.34799392;Internet;1;10;1-10-2018
2018;4;Mendoza;37.75778385;Internet;1;10;1-10-2018
2018;4;Misiones;34.45074888;Internet;1;10;1-10-2018
2018;4;Neuquén;59.06916927;Internet;1;10;1-10-2018
2018;4;Río Negro;51.86140345;Internet;1;10;1-10-2018
2018;4;Salta;39.80161007;Internet;1;10;1-10-2018
2018;4;San Juan;31.89625207;Internet;1;10;1-10-2018
2018;4;San Luis;67.5504537;Internet;1;10;1-10-2018
2018;4;Santa Cruz;23.6891941;Internet;1;10;1-10-2018
2018;4;Santa Fe;65.58706886;Internet;1;10;1-10-2018
2018;4;Santiago Del Estero;37.40072595;Internet;1;10;1-10-2018
2018;4;Tierra Del Fuego;93.59257086;Internet;1;10;1-10-2018
2018;4;Tucumán;41.75796964;Internet;1;10;1-10-2018
2019;1;Buenos Aires;66.24255523;Internet;1;1;1-1-2019
2019;1;Capital Federal;109.1961646;Internet;1;1;1-1-2019
2019;1;Catamarca;32.19048896;Internet;1;1;1-1-2019
2019;1;Chaco;32.63587658;Internet;1;1;1-1-2019
2019;1;Chubut;42.99773634;Internet;1;1;1-1-2019
2019;1;Córdoba;65.51738408;Internet;1;1;1-1-2019
2019;1;Corrientes;35.13498689;Internet;1;1;1-1-2019
2019;1;Entre Ríos;56.78815996;Internet;1;1;1-1-2019
2019;1;Formosa;29.67769463;Internet;1;1;1-1-2019
2019;1;Jujuy;46.40843874;Internet;1;1;1-1-2019
2019;1;La Pampa;76.35457434;Internet;1;1;1-1-2019
2019;1;La Rioja;50.18458788;Internet;1;1;1-1-2019
2019;1;Mendoza;37.65716497;Internet;1;1;1-1-2019
2019;1;Misiones;36.25716827;Internet;1;1;1-1-2019
2019;1;Neuquén;58.87800433;Internet;1;1;1-1-2019
2019;1;Río Negro;53.57164978;Internet;1;1;1-1-2019
2019;1;Salta;40.09834442;Internet;1;1;1-1-2019
2019;1;San Juan;31.83305805;Internet;1;1;1-1-2019
2019;1;San Luis;67.3379374;Internet;1;1;1-1-2019
2019;1;Santa Cruz;23.667655;Internet;1;1;1-1-2019
2019;1;Santa Fe;66.97409095;Internet;1;1;1-1-2019
2019;1;Santiago Del Estero;37.51941675;Internet;1;1;1-1-2019
2019;1;Tierra Del Fuego;93.37581923;Internet;1;1;1-1-2019
2019;1;Tucumán;41.63074443;Internet;1;1;1-1-2019
2019;2;Buenos Aires;67.84713982;Internet;1;4;1-4-2019
2019;2;Capital Federal;110.545567;Internet;1;4;1-4-2019
2019;2;Catamarca;32.13095022;Internet;1;4;1-4-2019
2019;2;Chaco;34.14026098;Internet;1;4;1-4-2019
2019;2;Chubut;46.98798414;Internet;1;4;1-4-2019
2019;2;Córdoba;68.07130939;Internet;1;4;1-4-2019
2019;2;Corrientes;38.15558588;Internet;1;4;1-4-2019
2019;2;Entre Ríos;57.47823459;Internet;1;4;1-4-2019
2019;2;Formosa;30.41823601;Internet;1;4;1-4-2019
2019;2;Jujuy;44.51192279;Internet;1;4;1-4-2019
2019;2;La Pampa;77.0831375;Internet;1;4;1-4-2019
2019;2;La Rioja;48.70493914;Internet;1;4;1-4-2019
2019;2;Mendoza;40.75462424;Internet;1;4;1-4-2019
2019;2;Misiones;39.14612554;Internet;1;4;1-4-2019
2019;2;Neuquén;63.08096433;Internet;1;4;1-4-2019
2019;2;Río Negro;61.0942075;Internet;1;4;1-4-2019
2019;2;Salta;41.89319832;Internet;1;4;1-4-2019
2019;2;San Juan;35.59971734;Internet;1;4;1-4-2019
2019;2;San Luis;81.78999443;Internet;1;4;1-4-2019
2019;2;Santa Cruz;28.84606306;Internet;1;4;1-4-2019
2019;2;Santa Fe;67.42291993;Internet;1;4;1-4-2019
2019;2;Santiago Del Estero;52.78997126;Internet;1;4;1-4-2019
2019;2;Tierra Del Fuego;94.79803428;Internet;1;4;1-4-2019
2019;2;Tucumán;40.13604621;Internet;1;4;1-4-2019
2019;3;Buenos Aires;69.35630106;Internet;1;7;1-7-2019
2019;3;Capital Federal;112.6453878;Internet;1;7;1-7-2019
2019;3;Catamarca;30.88361453;Internet;1;7;1-7-2019
2019;3;Chaco;35.84603098;Internet;1;7;1-7-2019
2019;3;Chubut;47.56624162;Internet;1;7;1-7-2019
2019;3;Córdoba;68.59234901;Internet;1;7;1-7-2019
2019;3;Corrientes;38.48535114;Internet;1;7;1-7-2019
2019;3;Entre Ríos;57.90009946;Internet;1;7;1-7-2019
2019;3;Formosa;30.112433;Internet;1;7;1-7-2019
2019;3;Jujuy;44.32248684;Internet;1;7;1-7-2019
2019;3;La Pampa;77.45269423;Internet;1;7;1-7-2019
2019;3;La Rioja;47.94290512;Internet;1;7;1-7-2019
2019;3;Mendoza;40.73714259;Internet;1;7;1-7-2019
2019;3;Misiones;39.33292987;Internet;1;7;1-7-2019
2019;3;Neuquén;64.13887269;Internet;1;7;1-7-2019
2019;3;Río Negro;63.42470089;Internet;1;7;1-7-2019
2019;3;Salta;44.47617792;Internet;1;7;1-7-2019
2019;3;San Juan;37.06231304;Internet;1;7;1-7-2019
2019;3;San Luis;85.22608877;Internet;1;7;1-7-2019
2019;3;Santa Cruz;35.62816098;Internet;1;7;1-7-2019
2019;3;Santa Fe;68.87178058;Internet;1;7;1-7-2019
2019;3;Santiago Del Estero;55.30391147;Internet;1;7;1-7-2019
2019;3;Tierra Del Fuego;96.46210963;Internet;1;7;1-7-2019
2019;3;Tucumán;39.4876002;Internet;1;7;1-7-2019
2019;4;Buenos Aires;64.25205288;Internet;1;10;1-10-2019
2019;4;Capital Federal;106.2454675;Internet;1;10;1-10-2019
2019;4;Catamarca;36.43842913;Internet;1;10;1-10-2019
2019;4;Chaco;36.83547863;Internet;1;10;1-10-2019
2019;4;Chubut;51.14501786;Internet;1;10;1-10-2019
2019;4;Córdoba;70.48295566;Internet;1;10;1-10-2019
2019;4;Corrientes;38.76744099;Internet;1;10;1-10-2019
2019;4;Entre Ríos;57.99221692;Internet;1;10;1-10-2019
2019;4;Formosa;30.47131348;Internet;1;10;1-10-2019
2019;4;Jujuy;45.37754633;Internet;1;10;1-10-2019
2019;4;La Pampa;76.92418969;Internet;1;10;1-10-2019
2019;4;La Rioja;47.13589011;Internet;1;10;1-10-2019
2019;4;Mendoza;33.64903072;Internet;1;10;1-10-2019
2019;4;Misiones;39.78923684;Internet;1;10;1-10-2019
2019;4;Neuquén;59.35590093;Internet;1;10;1-10-2019
2019;4;Río Negro;55.70500968;Internet;1;10;1-10-2019
2019;4;Salta;50.35463892;Internet;1;10;1-10-2019
2019;4;San Juan;32.85497573;Internet;1;10;1-10-2019
2019;4;San Luis;74.92002603;Internet;1;10;1-10-2019
2019;4;Santa Cruz;36.71136309;Internet;1;10;1-10-2019
2019;4;Santa Fe;69.48235726;Internet;1;10;1-10-2019
2019;4;Santiago Del Estero;42.92077382;Internet;1;10;1-10-2019
2019;4;Tierra Del Fuego;79.69536136;Internet;1;10;1-10-2019
2019;4;Tucumán;47.64902013;Internet;1;10;1-10-2019
2020;1;Buenos Aires;64.32563102;Internet;1;1;1-1-2020
2020;1;Capital Federal;105.9801741;Internet;1;1;1-1-2020
2020;1;Catamarca;37.61542769;Internet;1;1;1-1-2020
2020;1;Chaco;37.48383337;Internet;1;1;1-1-2020
2020;1;Chubut;51.26848942;Internet;1;1;1-1-2020
2020;1;Córdoba;70.68807443;Internet;1;1;1-1-2020
2020;1;Corrientes;38.72907994;Internet;1;1;1-1-2020
2020;1;Entre Ríos;56.12006051;Internet;1;1;1-1-2020
2020;1;Formosa;30.22830396;Internet;1;1;1-1-2020
2020;1;Jujuy;46.67023064;Internet;1;1;1-1-2020
2020;1;La Pampa;75.76678781;Internet;1;1;1-1-2020
2020;1;La Rioja;46.34663138;Internet;1;1;1-1-2020
2020;1;Mendoza;33.1420767;Internet;1;1;1-1-2020
2020;1;Misiones;39.01834755;Internet;1;1;1-1-2020
2020;1;Neuquén;61.84749362;Internet;1;1;1-1-2020
2020;1;Río Negro;55.11566866;Internet;1;1;1-1-2020
2020;1;Salta;49.59568027;Internet;1;1;1-1-2020
2020;1;San Juan;32.39229214;Internet;1;1;1-1-2020
2020;1;San Luis;76.30854185;Internet;1;1;1-1-2020
2020;1;Santa Cruz;35.97427629;Internet;1;1;1-1-2020
2020;1;Santa Fe;69.5235794;Internet;1;1;1-1-2020
2020;1;Santiago Del Estero;42.46635919;Internet;1;1;1-1-2020
2020;1;Tierra Del Fuego;76.06964979;Internet;1;1;1-1-2020
2020;1;Tucumán;47.84792326;Internet;1;1;1-1-2020
2020;2;Buenos Aires;65.22058014;Internet;1;4;1-4-2020
2020;2;Capital Federal;106.414806;Internet;1;4;1-4-2020
2020;2;Catamarca;45.43181818;Internet;1;4;1-4-2020
2020;2;Chaco;39.83250279;Internet;1;4;1-4-2020
2020;2;Chubut;57.34461339;Internet;1;4;1-4-2020
2020;2;Córdoba;72.71358531;Internet;1;4;1-4-2020
2020;2;Corrientes;40.30476268;Internet;1;4;1-4-2020
2020;2;Entre Ríos;56.53865474;Internet;1;4;1-4-2020
2020;2;Formosa;31.13943623;Internet;1;4;1-4-2020
2020;2;Jujuy;47.88781023;Internet;1;4;1-4-2020
2020;2;La Pampa;76.10158289;Internet;1;4;1-4-2020
2020;2;La Rioja;49.83993502;Internet;1;4;1-4-2020
2020;2;Mendoza;36.25224342;Internet;1;4;1-4-2020
2020;2;Misiones;40.88779601;Internet;1;4;1-4-2020
2020;2;Neuquén;63.89846903;Internet;1;4;1-4-2020
2020;2;Río Negro;56.36933525;Internet;1;4;1-4-2020
2020;2;Salta;51.58158335;Internet;1;4;1-4-2020
2020;2;San Juan;35.09485776;Internet;1;4;1-4-2020
2020;2;San Luis;78.40967735;Internet;1;4;1-4-2020
2020;2;Santa Cruz;35.79262397;Internet;1;4;1-4-2020
2020;2;Santa Fe;70.00216864;Internet;1;4;1-4-2020
2020;2;Santiago Del Estero;43.46716682;Internet;1;4;1-4-2020
2020;2;Tierra Del Fuego;76.36948261;Internet;1;4;1-4-2020
2020;2;Tucumán;51.78074091;Internet;1;4;1-4-2020
2020;3;Buenos Aires;67.65618983;Internet;1;7;1-7-2020
2020;3;Capital Federal;107.6759012;Internet;1;7;1-7-2020
2020;3;Catamarca;47.15709898;Internet;1;7;1-7-2020
2020;3;Chaco;41.54192058;Internet;1;7;1-7-2020
2020;3;Chubut;68.34389816;Internet;1;7;1-7-2020
2020;3;Córdoba;75.22035724;Internet;1;7;1-7-2020
2020;3;Corrientes;41.75074947;Internet;1;7;1-7-2020
2020;3;Entre Ríos;58.19016409;Internet;1;7;1-7-2020
2020;3;Formosa;31.90562331;Internet;1;7;1-7-2020
2020;3;Jujuy;54.04441924;Internet;1;7;1-7-2020
2020;3;La Pampa;79.26447707;Internet;1;7;1-7-2020
2020;3;La Rioja;50.11811324;Internet;1;7;1-7-2020
2020;3;Mendoza;37.34863314;Internet;1;7;1-7-2020
2020;3;Misiones;41.60448629;Internet;1;7;1-7-2020
2020;3;Neuquén;65.24417026;Internet;1;7;1-7-2020
2020;3;Río Negro;57.05240592;Internet;1;7;1-7-2020
2020;3;Salta;52.31571213;Internet;1;7;1-7-2020
2020;3;San Juan;38.78995525;Internet;1;7;1-7-2020
2020;3;San Luis;79.96172209;Internet;1;7;1-7-2020
2020;3;Santa Cruz;35.95152891;Internet;1;7;1-7-2020
2020;3;Santa Fe;72.12060247;Internet;1;7;1-7-2020
2020;3;Santiago Del Estero;43.37593132;Internet;1;7;1-7-2020
2020;3;Tierra Del Fuego;76.80909584;Internet;1;7;1-7-2020
2020;3;Tucumán;53.22814951;Internet;1;7;1-7-2020
2020;4;Buenos Aires;68.9770222;Internet;1;10;1-10-2020
2020;4;Capital Federal;108.3110749;Internet;1;10;1-10-2020
2020;4;Catamarca;49.40688355;Internet;1;10;1-10-2020
2020;4;Chaco;43.03078865;Internet;1;10;1-10-2020
2020;4;Chubut;68.35189916;Internet;1;10;1-10-2020
2020;4;Córdoba;78.07960876;Internet;1;10;1-10-2020
2020;4;Corrientes;42.42828395;Internet;1;10;1-10-2020
2020;4;Entre Ríos;59.47430676;Internet;1;10;1-10-2020
2020;4;Formosa;32.48738191;Internet;1;10;1-10-2020
2020;4;Jujuy;53.45659123;Internet;1;10;1-10-2020
2020;4;La Pampa;81.76793249;Internet;1;10;1-10-2020
2020;4;La Rioja;50.11061212;Internet;1;10;1-10-2020
2020;4;Mendoza;38.62957896;Internet;1;10;1-10-2020
2020;4;Misiones;42.64411416;Internet;1;10;1-10-2020
2020;4;Neuquén;67.00234522;Internet;1;10;1-10-2020
2020;4;Río Negro;61.08861548;Internet;1;10;1-10-2020
2020;4;Salta;54.042752;Internet;1;10;1-10-2020
2020;4;San Juan;36.32088216;Internet;1;10;1-10-2020
2020;4;San Luis;81.67947806;Internet;1;10;1-10-2020
2020;4;Santa Cruz;36.99957246;Internet;1;10;1-10-2020
2020;4;Santa Fe;73.58073807;Internet;1;10;1-10-2020
2020;4;Santiago Del Estero;43.74925662;Internet;1;10;1-10-2020
2020;4;Tierra Del Fuego;76.26583497;Internet;1;10;1-10-2020
2020;4;Tucumán;54.78340441;Internet;1;10;1-10-2020
2021;1;Buenos Aires;69.10524076;Internet;1;1;1-1-2021
2021;1;Capital Federal;108.4199392;Internet;1;1;1-1-2021
2021;1;Catamarca;48.89909293;Internet;1;1;1-1-2021
2021;1;Chaco;43.13649242;Internet;1;1;1-1-2021
2021;1;Chubut;68.99428089;Internet;1;1;1-1-2021
2021;1;Córdoba;78.59028062;Internet;1;1;1-1-2021
2021;1;Corrientes;42.66412844;Internet;1;1;1-1-2021
2021;1;Entre Ríos;60.43944973;Internet;1;1;1-1-2021
2021;1;Formosa;32.73295576;Internet;1;1;1-1-2021
2021;1;Jujuy;55.6324479;Internet;1;1;1-1-2021
2021;1;La Pampa;81.77676346;Internet;1;1;1-1-2021
2021;1;La Rioja;49.80693519;Internet;1;1;1-1-2021
2021;1;Mendoza;39.15366153;Internet;1;1;1-1-2021
2021;1;Misiones;43.17243891;Internet;1;1;1-1-2021
2021;1;Neuquén;66.84208942;Internet;1;1;1-1-2021
2021;1;Río Negro;60.8792403;Internet;1;1;1-1-2021
2021;1;Salta;53.93001926;Internet;1;1;1-1-2021
2021;1;San Juan;39.05519434;Internet;1;1;1-1-2021
2021;1;San Luis;81.23730177;Internet;1;1;1-1-2021
2021;1;Santa Cruz;41.64783104;Internet;1;1;1-1-2021
2021;1;Santa Fe;73.91656407;Internet;1;1;1-1-2021
2021;1;Santiago Del Estero;45.67308282;Internet;1;1;1-1-2021
2021;1;Tierra Del Fuego;77.34935609;Internet;1;1;1-1-2021
2021;1;Tucumán;54.81892254;Internet;1;1;1-1-2021
2021;2;Buenos Aires;70.00330336;Internet;1;4;1-4-2021
2021;2;Capital Federal;110.144402;Internet;1;4;1-4-2021
2021;2;Catamarca;52.34030966;Internet;1;4;1-4-2021
2021;2;Chaco;43.32762729;Internet;1;4;1-4-2021
2021;2;Chubut;72.29410482;Internet;1;4;1-4-2021
2021;2;Córdoba;80.11518796;Internet;1;4;1-4-2021
2021;2;Corrientes;43.54116373;Internet;1;4;1-4-2021
2021;2;Entre Ríos;61.66026446;Internet;1;4;1-4-2021
2021;2;Formosa;33.22548419;Internet;1;4;1-4-2021
2021;2;Jujuy;56.18215701;Internet;1;4;1-4-2021
2021;2;La Pampa;82.08000672;Internet;1;4;1-4-2021
2021;2;La Rioja;76.97866159;Internet;1;4;1-4-2021
2021;2;Mendoza;40.97324183;Internet;1;4;1-4-2021
2021;2;Misiones;45.01281131;Internet;1;4;1-4-2021
2021;2;Neuquén;69.14021085;Internet;1;4;1-4-2021
2021;2;Río Negro;61.94204057;Internet;1;4;1-4-2021
2021;2;Salta;54.93009017;Internet;1;4;1-4-2021
2021;2;San Juan;39.2840257;Internet;1;4;1-4-2021
2021;2;San Luis;83.4781072;Internet;1;4;1-4-2021
2021;2;Santa Cruz;44.01491666;Internet;1;4;1-4-2021
2021;2;Santa Fe;75.06878626;Internet;1;4;1-4-2021
2021;2;Santiago Del Estero;46.55727536;Internet;1;4;1-4-2021
2021;2;Tierra Del Fuego;67.88580775;Internet;1;4;1-4-2021
2021;2;Tucumán;54.92819651;Internet;1;4;1-4-2021
2021;3;Buenos Aires;71.6821894;Internet;1;7;1-7-2021
2021;3;Capital Federal;111.2710551;Internet;1;7;1-7-2021
2021;3;Catamarca;52.70979349;Internet;1;7;1-7-2021
2021;3;Chaco;42.96241008;Internet;1;7;1-7-2021
2021;3;Chubut;80.70973848;Internet;1;7;1-7-2021
2021;3;Córdoba;81.28456655;Internet;1;7;1-7-2021
2021;3;Corrientes;44.90088313;Internet;1;7;1-7-2021
2021;3;Entre Ríos;62.17940145;Internet;1;7;1-7-2021
2021;3;Formosa;33.96203354;Internet;1;7;1-7-2021
2021;3;Jujuy;55.68926474;Internet;1;7;1-7-2021
2021;3;La Pampa;84.2799631;Internet;1;7;1-7-2021
2021;3;La Rioja;77.26016061;Internet;1;7;1-7-2021
2021;3;Mendoza;45.54828468;Internet;1;7;1-7-2021
2021;3;Misiones;45.57065366;Internet;1;7;1-7-2021
2021;3;Neuquén;69.70653345;Internet;1;7;1-7-2021
2021;3;Río Negro;61.96721311;Internet;1;7;1-7-2021
2021;3;Salta;55.96427806;Internet;1;7;1-7-2021
2021;3;San Juan;39.455448;Internet;1;7;1-7-2021
2021;3;San Luis;79.87043349;Internet;1;7;1-7-2021
2021;3;Santa Cruz;43.74732028;Internet;1;7;1-7-2021
2021;3;Santa Fe;75.01704763;Internet;1;7;1-7-2021
2021;3;Santiago Del Estero;47;Internet;1;7;1-7-2021
2021;3;Tierra Del Fuego;94.95386826;Internet;1;7;1-7-2021
2021;3;Tucumán;54.63604486;Internet;1;7;1-7-2021
2021;4;Buenos Aires;75.66410602;Internet;1;10;1-10-2021
2021;4;Capital Federal;111.2700261;Internet;1;10;1-10-2021
2021;4;Catamarca;55.25269999;Internet;1;10;1-10-2021
2021;4;Chaco;44.04856389;Internet;1;10;1-10-2021
2021;4;Chubut;82.57340064;Internet;1;10;1-10-2021
2021;4;Córdoba;84.50941853;Internet;1;10;1-10-2021
2021;4;Corrientes;45.51016103;Internet;1;10;1-10-2021
2021;4;Entre Ríos;63.15536144;Internet;1;10;1-10-2021
2021;4;Formosa;34.45457464;Internet;1;10;1-10-2021
2021;4;Jujuy;56.92107051;Internet;1;10;1-10-2021
2021;4;La Pampa;89.5673427;Internet;1;10;1-10-2021
2021;4;La Rioja;77.9234901;Internet;1;10;1-10-2021
2021;4;Mendoza;47.50531709;Internet;1;10;1-10-2021
2021;4;Misiones;49.06462073;Internet;1;10;1-10-2021
2021;4;Neuquén;73.30016254;Internet;1;10;1-10-2021
2021;4;Río Negro;65.69489961;Internet;1;10;1-10-2021
2021;4;Salta;56.81442606;Internet;1;10;1-10-2021
2021;4;San Juan;39.58885186;Internet;1;10;1-10-2021
2021;4;San Luis;80.29578283;Internet;1;10;1-10-2021
2021;4;Santa Cruz;43.05121466;Internet;1;10;1-10-2021
2021;4;Santa Fe;77.08920179;Internet;1;10;1-10-2021
2021;4;Santiago Del Estero;47.04594919;Internet;1;10;1-10-2021
2021;4;Tierra Del Fuego;98.40061645;Internet;1;10;1-10-2021
2021;4;Tucumán;55.92599102;Internet;1;10;1-10-2021
2022;1;Buenos Aires;76.07814661;Internet;1;1;1-1-2022
2022;1;Capital Federal;111.7978627;Internet;1;1;1-1-2022
2022;1;Catamarca;58.20635084;Internet;1;1;1-1-2022
2022;1;Chaco;44.0594801;Internet;1;1;1-1-2022
2022;1;Chubut;88.05274094;Internet;1;1;1-1-2022
2022;1;Córdoba;85.75745356;Internet;1;1;1-1-2022
2022;1;Corrientes;47.64463514;Internet;1;1;1-1-2022
2022;1;Entre Ríos;63.70090347;Internet;1;1;1-1-2022
2022;1;Formosa;34.955687;Internet;1;1;1-1-2022
2022;1;Jujuy;58.06462866;Internet;1;1;1-1-2022
2022;1;La Pampa;91.66332531;Internet;1;1;1-1-2022
2022;1;La Rioja;78.77459867;Internet;1;1;1-1-2022
2022;1;Mendoza;48.73524094;Internet;1;1;1-1-2022
2022;1;Misiones;49.043342;Internet;1;1;1-1-2022
2022;1;Neuquén;74.1730551;Internet;1;1;1-1-2022
2022;1;Río Negro;67.03640755;Internet;1;1;1-1-2022
2022;1;Salta;56.10759341;Internet;1;1;1-1-2022
2022;1;San Juan;43.54598161;Internet;1;1;1-1-2022
2022;1;San Luis;80.72423061;Internet;1;1;1-1-2022
2022;1;Santa Cruz;43.33842311;Internet;1;1;1-1-2022
2022;1;Santa Fe;77.30458475;Internet;1;1;1-1-2022
2022;1;Santiago Del Estero;47.17273839;Internet;1;1;1-1-2022
2022;1;Tierra Del Fuego;98.29055039;Internet;1;1;1-1-2022
2022;1;Tucumán;57.39003227;Internet;1;1;1-1-2022
2014;1;Buenos Aires;85.26;Telefonia fija;1;1;1-1-2014
2014;1;Capital Federal;128.57;Telefonia fija;1;1;1-1-2014
2014;1;Catamarca;39.45;Telefonia fija;1;1;1-1-2014
2014;1;Chaco;34.02;Telefonia fija;1;1;1-1-2014
2014;1;Chubut;57.59;Telefonia fija;1;1;1-1-2014
2014;1;Córdoba;68.88;Telefonia fija;1;1;1-1-2014
2014;1;Corrientes;36.88;Telefonia fija;1;1;1-1-2014
2014;1;Entre Ríos;57.33;Telefonia fija;1;1;1-1-2014
2014;1;Formosa;28.98;Telefonia fija;1;1;1-1-2014
2014;1;Jujuy;30.56;Telefonia fija;1;1;1-1-2014
2014;1;La Pampa;64.52;Telefonia fija;1;1;1-1-2014
2014;1;La Rioja;41.24;Telefonia fija;1;1;1-1-2014
2014;1;Mendoza;61.84;Telefonia fija;1;1;1-1-2014
2014;1;Misiones;34.85;Telefonia fija;1;1;1-1-2014
2014;1;Neuquén;51.29;Telefonia fija;1;1;1-1-2014
2014;1;Río Negro;57.51;Telefonia fija;1;1;1-1-2014
2014;1;Salta;44.44;Telefonia fija;1;1;1-1-2014
2014;1;San Juan;49.89;Telefonia fija;1;1;1-1-2014
2014;1;San Luis;38.17;Telefonia fija;1;1;1-1-2014
2014;1;Santa Cruz;44.25;Telefonia fija;1;1;1-1-2014
2014;1;Santa Fe;72.91;Telefonia fija;1;1;1-1-2014
2014;1;Santiago del Estero;31.15;Telefonia fija;1;1;1-1-2014
2014;1;Tierra del Fuego;74.98;Telefonia fija;1;1;1-1-2014
2014;1;Tucumán;54.39;Telefonia fija;1;1;1-1-2014
2014;2;Buenos Aires;84.74;Telefonia fija;1;4;1-4-2014
2014;2;Capital Federal;127.68;Telefonia fija;1;4;1-4-2014
2014;2;Catamarca;39.38;Telefonia fija;1;4;1-4-2014
2014;2;Chaco;33.89;Telefonia fija;1;4;1-4-2014
2014;2;Chubut;57.31;Telefonia fija;1;4;1-4-2014
2014;2;Córdoba;68.28;Telefonia fija;1;4;1-4-2014
2014;2;Corrientes;36.8;Telefonia fija;1;4;1-4-2014
2014;2;Entre Ríos;57.25;Telefonia fija;1;4;1-4-2014
2014;2;Formosa;28.95;Telefonia fija;1;4;1-4-2014
2014;2;Jujuy;30.59;Telefonia fija;1;4;1-4-2014
2014;2;La Pampa;65.09;Telefonia fija;1;4;1-4-2014
2014;2;La Rioja;40.94;Telefonia fija;1;4;1-4-2014
2014;2;Mendoza;61.64;Telefonia fija;1;4;1-4-2014
2014;2;Misiones;34.7;Telefonia fija;1;4;1-4-2014
2014;2;Neuquén;51.12;Telefonia fija;1;4;1-4-2014
2014;2;Río Negro;57.28;Telefonia fija;1;4;1-4-2014
2014;2;Salta;44.37;Telefonia fija;1;4;1-4-2014
2014;2;San Juan;49.73;Telefonia fija;1;4;1-4-2014
2014;2;San Luis;38.03;Telefonia fija;1;4;1-4-2014
2014;2;Santa Cruz;44.04;Telefonia fija;1;4;1-4-2014
2014;2;Santa Fe;72.51;Telefonia fija;1;4;1-4-2014
2014;2;Santiago del Estero;31.02;Telefonia fija;1;4;1-4-2014
2014;2;Tierra del Fuego;74.44;Telefonia fija;1;4;1-4-2014
2014;2;Tucumán;54.47;Telefonia fija;1;4;1-4-2014
2014;3;Buenos Aires;84.85;Telefonia fija;1;7;1-7-2014
2014;3;Capital Federal;127.35;Telefonia fija;1;7;1-7-2014
2014;3;Catamarca;39.39;Telefonia fija;1;7;1-7-2014
2014;3;Chaco;34.97;Telefonia fija;1;7;1-7-2014
2014;3;Chubut;57.32;Telefonia fija;1;7;1-7-2014
2014;3;Córdoba;67.73;Telefonia fija;1;7;1-7-2014
2014;3;Corrientes;37.74;Telefonia fija;1;7;1-7-2014
2014;3;Entre Ríos;58.84;Telefonia fija;1;7;1-7-2014
2014;3;Formosa;28.92;Telefonia fija;1;7;1-7-2014
2014;3;Jujuy;30.59;Telefonia fija;1;7;1-7-2014
2014;3;La Pampa;64.33;Telefonia fija;1;7;1-7-2014
2014;3;La Rioja;40.69;Telefonia fija;1;7;1-7-2014
2014;3;Mendoza;61.44;Telefonia fija;1;7;1-7-2014
